asset_id,dataset_version,collection_id,source_group_id,source_split,dataset_role,source_name,publisher,creator,source_url,license_id,license_url,accessed_on,original_filename,source_media_path,evaluation_image_path,media_type,frame_number,timestamp_seconds,width,height,scene_type,location,viewpoint,lighting,weather,target_classes,annotation_type,annotation_source_path,canonical_annotation_path,image_sha256,qc_status,notes
okutama_1_2_2_f000768,1.0-draft,okutama_action,okutama_noon_02,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,768.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.2/768.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.2/768.jpg,image,768,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.2.txt,data/evaluation/derived/annotations/instances_training.json,ad8e4e45db4c47bf9a2793bb17b78ff74df9a5b28edc024aecaead5e381d075b,pending,Coordinates require scaling from 4K to 720p
okutama_1_2_2_f000988,1.0-draft,okutama_action,okutama_noon_02,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,988.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.2/988.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.2/988.jpg,image,988,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.2.txt,data/evaluation/derived/annotations/instances_training.json,5a2e52f2b6b2a04c0fbf99f65393845b20be036663f1dfb75da57ec15a4d7f11,pending,Coordinates require scaling from 4K to 720p
okutama_2_2_2_f000146,1.0-draft,okutama_action,okutama_noon_02,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,146.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/146.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/146.jpg,image,146,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.2.txt,data/evaluation/derived/annotations/instances_training.json,6c4d1bf681682ce3d0f983a333a6898d68bc13db24a3ce71507585d558aa68cc,pending,Paired view retained in the same source group
okutama_2_2_2_f000439,1.0-draft,okutama_action,okutama_noon_02,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,439.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/439.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/439.jpg,image,439,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.2.txt,data/evaluation/derived/annotations/instances_training.json,a45fb1744f95aa9e876e51940dba8468a2b7cea53ef92d3015d2e6b8ceb537cd,pending,Paired view retained in the same source group
okutama_2_2_2_f000733,1.0-draft,okutama_action,okutama_noon_02,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,733.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/733.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/733.jpg,image,733,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.2.txt,data/evaluation/derived/annotations/instances_training.json,f3d3ba2e0ac444061de5da6b11f884792aef6ecaba5f093f8bd6274d67b45047,pending,Paired view retained in the same source group
okutama_2_2_2_f001026,1.0-draft,okutama_action,okutama_noon_02,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1026.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/1026.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/1026.jpg,image,1026,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.2.txt,data/evaluation/derived/annotations/instances_training.json,b897fe52a442511150febb11cdbcd95369c9f4624fbdb134d054d4dfb835faad,pending,Paired view retained in the same source group
okutama_2_2_2_f001319,1.0-draft,okutama_action,okutama_noon_02,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1319.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/1319.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.2/1319.jpg,image,1319,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.2.txt,data/evaluation/derived/annotations/instances_training.json,c6f4bebe87d773d361d6edce5c8d93a3f5c35081a3fff0f0584ee67adb9a7530,pending,Paired view retained in the same source group
okutama_1_2_4_f000197,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,197.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/197.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/197.jpg,image,197,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,12614b77a778b73c9228e1774f229cb488f47b461b283fa57dd867cda316cb30,pending,Validation group selected with seed 2026
okutama_1_2_4_f000591,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,591.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/591.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/591.jpg,image,591,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,efdfdb68c89714a8f0a4e78a57606897354c7a5962a2266f7ae07ac335eb32e1,pending,Validation group selected with seed 2026
okutama_1_2_4_f000986,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,986.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/986.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/986.jpg,image,986,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,a4f47738965e455465efb852ee36bacc980f1a74544c19f968dfdc3866940d76,pending,Validation group selected with seed 2026
okutama_1_2_4_f001381,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1381.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/1381.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/1381.jpg,image,1381,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,4319e04fc6421c91e79f6a0be2852b6f9d8b4a5d92a26eeb4aad95c9d7e06387,pending,Validation group selected with seed 2026
okutama_1_2_4_f001775,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1775.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/1775.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.4/1775.jpg,image,1775,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,bffc4bc4a8a3e609ed21986020b446162e4327a106f59f8c2489ebf21a471f8f,pending,Validation group selected with seed 2026
okutama_2_2_4_f000205,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,205.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/205.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/205.jpg,image,205,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,3f383c32d97ddda9db29f7d97b803d37b8dd486c8f6d29992e3593fe5408e52a,pending,Paired view retained in the same source group
okutama_2_2_4_f000615,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,615.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/615.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/615.jpg,image,615,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,c93e7f1abec7cba8534f94386f63576c2feb9c8e9acdd88af6cd5599928e8abb,pending,Paired view retained in the same source group
okutama_2_2_4_f001025,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1025.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/1025.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/1025.jpg,image,1025,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,1615f3a1ca80d4189819eb6483b6d28ea81456786240074ebd33946fc91dc8c0,pending,Paired view retained in the same source group
okutama_2_2_4_f001435,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1435.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/1435.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/1435.jpg,image,1435,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,639ed547e73ca4214acaa954d77e1f3616f14e449484e4b3606b4d58d44eed10,pending,Paired view retained in the same source group
okutama_2_2_4_f001845,1.0-draft,okutama_action,okutama_noon_04,published_train,validation,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,1845.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/1845.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.4/1845.jpg,image,1845,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.4.txt,data/evaluation/derived/annotations/instances_validation.json,bc0056cae96f50ffb17e2978139b4745ccd144998865e2339075650808b43b48,pending,Paired view retained in the same source group
okutama_1_2_5_f000102,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,102.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/102.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/102.jpg,image,102,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.5.txt,data/evaluation/derived/annotations/instances_training.json,440443b069adc96f0b43d6f0a26dd4228fe40d3472996c6bcdb5bb538b5d842e,pending,Coordinates require scaling from 4K to 720p
okutama_1_2_5_f000308,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,308.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/308.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/308.jpg,image,308,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.5.txt,data/evaluation/derived/annotations/instances_training.json,a53c6092fcfe2f83dff6899934d17ab7d202f350e23368e6846e4fb5aea6b3bf,pending,Coordinates require scaling from 4K to 720p
okutama_1_2_5_f000514,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,514.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/514.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/514.jpg,image,514,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.5.txt,data/evaluation/derived/annotations/instances_training.json,db3b55c1019aa065d55a670c01fc1b95c6f5fa060ee1ad19e3695ca121656a2f,pending,Coordinates require scaling from 4K to 720p
okutama_1_2_5_f000719,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,719.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/719.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/719.jpg,image,719,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.5.txt,data/evaluation/derived/annotations/instances_training.json,5eb01bfe23fe6697d805eaea5c2869b08da71480ea8c634abfca0584008ba930,pending,Coordinates require scaling from 4K to 720p
okutama_1_2_5_f000925,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,925.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/925.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.5/925.jpg,image,925,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.5.txt,data/evaluation/derived/annotations/instances_training.json,5d6ffc22bea623710ac655f220107326c5fc8aeb285eab958497c4171e517cc4,pending,Coordinates require scaling from 4K to 720p
okutama_2_2_5_f000106,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,106.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/106.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/106.jpg,image,106,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.5.txt,data/evaluation/derived/annotations/instances_training.json,fd6bec07973f890172ab816bd5b5b48097ff7244bb0d1ddd58f6e95b69bd295d,pending,Paired view retained in the same source group
okutama_2_2_5_f000318,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,318.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/318.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/318.jpg,image,318,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.5.txt,data/evaluation/derived/annotations/instances_training.json,03ed74d7d7a62d7add874ca6c3bd1c09d2396564d273b6ff4de0d0e7ed40500a,pending,Paired view retained in the same source group
okutama_2_2_5_f000531,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,531.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/531.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/531.jpg,image,531,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.5.txt,data/evaluation/derived/annotations/instances_training.json,4ebe4c6518dce7e584bce884bd0390d126f9e4ca505412b609e40b2b6d1f3333,pending,Paired view retained in the same source group
okutama_2_2_5_f000743,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,743.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/743.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/743.jpg,image,743,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.5.txt,data/evaluation/derived/annotations/instances_training.json,4a5bd275b5ef470d1855472a39e048a86f6a5168127750372cf7a6058acdca95,pending,Paired view retained in the same source group
okutama_2_2_5_f000955,1.0-draft,okutama_action,okutama_noon_05,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,955.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/955.jpg,data/evaluation/raw/okutama_action/train/Drone2/Noon/Extracted-Frames-1280x720/2.2.5/955.jpg,image,955,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/2.2.5.txt,data/evaluation/derived/annotations/instances_training.json,aff3b559281b982768397ffecc19573d44b03e96d8f9a2461e29996174064d1a,pending,Paired view retained in the same source group
okutama_1_2_6_f000101,1.0-draft,okutama_action,okutama_noon_06,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,101.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/101.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/101.jpg,image,101,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.6.txt,data/evaluation/derived/annotations/instances_training.json,0373cf5317dd1d759b323f062307c379f0c1ee48e04c5dda33cb90470814b746,pending,Coordinates require scaling from 4K to 720p
okutama_1_2_6_f000304,1.0-draft,okutama_action,okutama_noon_06,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,304.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/304.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/304.jpg,image,304,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.6.txt,data/evaluation/derived/annotations/instances_training.json,797fa1d02ee20383c29c79abf0d90bdc6d88887b92ea0ca2abf2086486c9c8a8,pending,Coordinates require scaling from 4K to 720p
okutama_1_2_6_f000507,1.0-draft,okutama_action,okutama_noon_06,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,507.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/507.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/507.jpg,image,507,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.6.txt,data/evaluation/derived/annotations/instances_training.json,ad736ff94383d957faf63537ad2e94ea694f400661579aa7748b90d1aa1a4421,pending,Coordinates require scaling from 4K to 720p
okutama_1_2_6_f000709,1.0-draft,okutama_action,okutama_noon_06,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,709.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/709.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/709.jpg,image,709,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.6.txt,data/evaluation/derived/annotations/instances_training.json,3756cd63e943ad668d1693cb8c24e79666043a37f21c1d256a3e548c3f7baec6,pending,Coordinates require scaling from 4K to 720p
okutama_1_2_6_f000912,1.0-draft,okutama_action,okutama_noon_06,published_train,training,Okutama-Action,National Institute of Informatics,Mohammadamin Barekatain et al.,http://okutama-action.org/,CC-BY-NC-SA-3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,2026-07-29,912.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/912.jpg,data/evaluation/raw/okutama_action/train/Drone1/Noon/Extracted-Frames-1280x720/1.2.6/912.jpg,image,912,,1280,720,staged_human_activity,Okutama Japan,aerial,noon,not_recorded,person,bounding_box,data/evaluation/raw/okutama_action/train/Labels/SingleActionTrackingLabels/3840x2160/1.2.6.txt,data/evaluation/derived/annotations/instances_training.json,3232c6e25fb4b2139f30898f177cf19bfd380e99f951db702758ffb410c57f33,pending,Coordinates require scaling from 4K to 720p
